location,time,pm10 (μg/m³),pm2_5 (μg/m³),carbon_monoxide (μg/m³),nitrogen_dioxide (μg/m³),sulphur_dioxide (μg/m³),ozone (μg/m³)
Koonimedu,2022-12-11,29.532261904761885,18.61249999999999,230.63690476190462,4.025238095238093,8.639047619047615,101.90595238095233
Koonimedu,2022-12-12,25.577619047619034,15.625833333333324,215.82619047619036,2.522976190476189,1.3017857142857134,98.12857142857138
Koonimedu,2022-12-13,11.27261904761904,6.8176190476190435,110.09404761904756,0.4555952380952378,0.483333333333333,51.71309523809521
Koonimedu,2022-12-14,1.0028571428571422,0.7097619047619044,59.29523809523806,0.0,0.729880952380952,27.2392857142857
Koonimedu,2022-12-15,1.2526190476190466,0.8338095238095232,62.84404761904758,0.02726190476190472,0.39952380952380917,32.498809523809506
Koonimedu,2022-12-16,63.31095238095235,36.89749999999998,303.70317460317443,6.579206349206345,14.592380952380944,86.31071428571424
Koonimedu,2022-12-17,68.910119047619,38.78452380952379,301.1297619047617,5.840436507936505,14.573888888888881,110.56547619047613
Koonimedu,2022-12-18,56.26428571428568,31.0315476190476,252.9630952380951,3.022857142857141,7.622380952380947,120.57499999999993
Koonimedu,2022-12-19,66.3908333333333,38.4238095238095,298.47420634920616,10.665714285714278,14.587261904761895,95.76666666666661
Koonimedu,2022-12-20,67.76630952380948,39.65166666666664,327.7281746031744,7.994087301587297,13.856190476190468,97.28809523809518
Koonimedu,2022-12-21,60.079404761904726,35.47845238095236,333.7607142857141,9.541309523809518,13.690595238095229,93.072619047619
Koonimedu,2022-12-22,71.61781746031743,44.35932539682537,305.9373015873014,5.896666666666664,14.522976190476184,121.48333333333325
Koonimedu,2022-12-23,63.21503968253965,42.00035714285712,320.7829365079363,7.358809523809519,18.671190476190464,132.5166666666666
Koonimedu,2022-12-24,46.074960317460295,28.75694444444443,282.75317460317444,6.716388888888885,12.30273809523809,101.97499999999995
Koonimedu,2022-12-25,21.46857142857142,11.814285714285708,190.8499999999999,1.7679761904761895,1.3051190476190468,71.8333333333333
Koonimedu,2022-12-26,21.433690476190463,11.845476190476184,163.27738095238087,1.534047619047618,0.9827380952380946,65.17738095238091
Koonimedu,2022-12-27,19.422738095238085,11.472380952380945,196.63809523809513,3.018452380952379,1.5177380952380943,66.41190476190472
Koonimedu,2022-12-28,22.74476190476189,13.278809523809516,232.0273809523808,4.258690476190473,2.0849999999999986,77.12023809523805
Koonimedu,2022-12-29,23.821309523809514,14.631309523809515,249.67023809523792,3.8367857142857122,2.5515476190476174,80.397619047619
Koonimedu,2022-12-30,19.921666666666656,12.034880952380945,219.0535714285713,2.8726190476190463,3.1782142857142834,82.84523809523805
Koonimedu,2022-12-31,29.081428571428557,18.606309523809514,224.4571428571427,4.685952380952378,3.958095238095236,90.72976190476186
Koonimedu,2023-01-01,37.88678571428569,23.77833333333332,231.52857142857127,3.3133333333333312,3.7021428571428547,105.48452380952375
Koonimedu,2023-01-02,37.75273809523807,21.7695238095238,170.91547619047608,2.766309523809522,2.055238095238094,89.22261904761899
Koonimedu,2023-01-03,57.74404761904759,33.718809523809504,223.18809523809512,3.7479761904761886,2.7459523809523794,104.63571428571423
Koonimedu,2023-01-04,57.802499999999974,32.95226190476189,250.5273809523808,4.531626984126981,3.287619047619046,105.60119047619041
Koonimedu,2023-01-05,61.540634920634886,41.757420634920614,299.93214285714265,4.773333333333331,4.690952380952378,110.92380952380945
Koonimedu,2023-01-06,63.53825396825393,37.485238095238074,253.09523809523796,3.696190476190474,4.682261904761902,101.68333333333328
Koonimedu,2023-01-07,59.54297619047616,40.2931349206349,307.6710317460316,5.10785714285714,8.205833333333329,114.8119047619047
Koonimedu,2023-01-08,61.09420634920631,37.560277777777756,287.30793650793635,4.0420238095238075,13.02107142857142,128.6404761904761
Koonimedu,2023-01-09,51.731785714285685,28.97726190476189,236.0083333333332,4.283452380952379,9.433452380952374,119.18928571428565
Koonimedu,2023-01-10,58.93142857142853,33.548928571428554,326.3448412698411,6.014285714285712,12.920714285714277,115.1869047619047
Koonimedu,2023-01-11,60.653809523809485,34.6138095238095,329.7071428571426,5.361785714285712,14.128333333333325,126.14880952380946
Koonimedu,2023-01-12,48.82666666666663,28.456428571428557,265.30277777777764,3.951785714285712,6.498095238095234,115.1523809523809
Koonimedu,2023-01-13,32.17892857142855,19.293333333333322,193.54523809523798,3.4976190476190454,2.881071428571427,94.17499999999994
Koonimedu,2023-01-14,28.10071428571427,16.814285714285706,175.51071428571422,2.9114285714285697,2.865952380952379,92.37857142857138
Koonimedu,2023-01-15,29.553928571428557,18.04154761904761,168.12738095238086,3.7336904761904743,2.93690476190476,87.672619047619
Koonimedu,2023-01-16,30.550714285714268,18.226190476190467,155.0595238095237,2.7140476190476175,1.9966666666666655,88.84999999999995
Koonimedu,2023-01-17,36.25749999999998,21.176904761904748,175.24642857142848,2.7167857142857126,2.100833333333332,94.6916666666666
Koonimedu,2023-01-18,51.37345238095235,30.7190476190476,191.54999999999987,2.6259523809523793,2.0236904761904753,101.78809523809518
Koonimedu,2023-01-19,54.107499999999966,32.882023809523794,213.39285714285703,3.852857142857141,2.833452380952379,106.61547619047614
Koonimedu,2023-01-20,59.121468253968224,36.39281746031744,272.1535714285713,5.072261904761902,3.83285714285714,100.46904761904756
Koonimedu,2023-01-21,62.81194444444441,39.12726190476189,277.0619047619046,4.068333333333331,5.623690476190473,109.43928571428565
Koonimedu,2023-01-22,57.68345238095235,41.075317460317436,328.2726190476189,2.780714285714284,4.13285714285714,121.94880952380946
Koonimedu,2023-01-23,44.96702380952379,26.670476190476176,203.1249999999999,4.631190476190473,2.7895238095238075,88.39999999999996
Koonimedu,2023-01-24,39.67892857142855,22.862738095238083,155.89880952380943,1.3280952380952373,1.0374999999999994,98.63571428571423
Koonimedu,2023-01-25,60.319999999999965,36.629404761904745,206.6059523809523,2.412738095238094,1.7445238095238083,104.25476190476184
Koonimedu,2023-01-26,61.517261904761874,37.43535714285712,233.24484126984112,3.57674603174603,4.230476190476188,109.7511904761904
Koonimedu,2023-01-27,33.49833333333331,20.119285714285702,204.13690476190462,4.9774999999999965,3.700714285714284,91.51904761904757
Koonimedu,2023-01-28,63.02206349206346,38.086666666666645,293.1718253968252,5.279801587301584,11.10916666666666,110.34999999999995
Koonimedu,2023-01-29,69.75535714285711,41.019642857142834,317.56825396825377,3.782261904761903,4.899047619047616,108.54523809523802
Koonimedu,2023-01-30,55.1860714285714,33.02785714285712,337.9619047619046,3.693690476190474,2.949166666666665,103.91666666666661
Koonimedu,2023-01-31,43.32178571428569,25.827499999999986,335.4218253968252,4.015714285714283,4.74785714285714,102.03333333333326
Koonimedu,2023-02-01,40.18749999999998,23.92642857142856,348.8805555555553,3.8104761904761886,5.064285714285711,105.52499999999993
Koonimedu,2023-02-02,54.018134920634886,35.70634920634919,330.6999999999998,3.4001190476190453,5.033690476190473,119.49642857142851
Koonimedu,2023-02-03,62.82615079365076,40.46662698412696,311.0619047619046,2.747976190476189,3.467499999999998,113.32499999999993
Koonimedu,2023-02-04,57.92499999999996,32.58761904761903,261.0464285714284,3.8482142857142834,8.13428571428571,126.48809523809517
Koonimedu,2023-02-05,51.00297619047617,29.37857142857141,256.97976190476174,4.035238095238093,8.271071428571423,115.73333333333328
Koonimedu,2023-02-06,49.02428571428569,29.050952380952364,247.54999999999987,4.0716666666666645,6.474285714285711,113.33214285714278
Koonimedu,2023-02-07,35.28666666666665,21.233809523809512,194.25595238095227,2.9577380952380934,2.9327380952380935,107.01071428571423
Koonimedu,2023-02-08,29.907261904761885,18.145476190476177,172.4904761904761,2.4546428571428556,1.8497619047619036,84.3571428571428
Koonimedu,2023-02-09,29.827857142857127,18.35107142857142,199.5940476190475,3.7280952380952357,2.463333333333332,79.63809523809519
Koonimedu,2023-02-10,42.12261904761902,26.60511904761903,208.67142857142846,3.3879761904761883,4.077023809523808,108.49404761904755
Koonimedu,2023-02-11,50.58678571428569,32.117380952380934,200.1845238095237,3.7863095238095217,4.4498809523809495,122.00833333333327
Koonimedu,2023-02-12,61.340396825396795,38.243412698412676,231.19166666666652,5.62535714285714,7.545476190476186,121.26190476190469
Koonimedu,2023-02-13,48.270714285714256,28.159880952380934,182.40357142857133,3.4685714285714266,3.9934523809523785,101.35119047619041
Koonimedu,2023-02-14,33.158928571428554,20.25190476190475,188.7190476190475,3.874047619047617,2.982499999999998,100.37142857142851
Koonimedu,2023-02-15,40.81833333333331,25.862142857142842,189.3142857142856,3.7086904761904744,4.173214285714283,108.25238095238088
Koonimedu,2023-02-16,62.12821428571425,37.68238095238093,197.3440476190475,3.153452380952379,4.162619047619045,113.84999999999992
Koonimedu,2023-02-17,36.77666666666665,21.42142857142856,163.30714285714276,2.9426190476190457,1.994404761904761,94.0666666666666
Koonimedu,2023-02-18,24.98273809523808,14.939404761904754,155.5857142857142,2.9267857142857125,1.9929761904761893,70.54999999999995
Koonimedu,2023-02-19,21.7267857142857,12.930476190476185,140.19285714285706,2.1405952380952367,1.3390476190476182,64.74999999999996
Koonimedu,2023-02-20,15.934285714285705,9.8422619047619,140.13690476190467,2.183214285714284,1.6363095238095229,64.04166666666663
Koonimedu,2023-02-21,20.497738095238084,13.166309523809517,163.095238095238,4.587976190476188,3.4054761904761883,64.88571428571426
Koonimedu,2023-02-22,38.259166666666644,23.84380952380951,191.72380952380942,2.89642857142857,2.794166666666665,89.31785714285708
Koonimedu,2023-02-23,36.22059523809522,22.07035714285713,178.30714285714274,2.6595238095238076,1.7392857142857132,75.74404761904758
Koonimedu,2023-02-24,20.358214285714272,12.356904761904753,148.10952380952372,1.5890476190476182,0.7677380952380948,66.947619047619
Koonimedu,2023-02-25,19.53035714285713,12.225238095238089,165.89285714285703,2.6440476190476176,0.9328571428571423,76.36785714285709
Koonimedu,2023-02-26,32.47869047619046,19.449166666666656,194.72976190476177,2.6855952380952366,1.042619047619047,89.9416666666666
Koonimedu,2023-02-27,45.34380952380949,28.469999999999985,296.6714285714284,6.35285714285714,7.870595238095234,113.37261904761898
Koonimedu,2023-02-28,54.436904761904735,32.90488095238093,261.140476190476,2.9852380952380937,2.785357142857141,101.45119047619043
Koonimedu,2023-03-01,49.594761904761874,29.961785714285696,294.417857142857,2.3207142857142844,1.921785714285713,108.06428571428565
Koonimedu,2023-03-02,44.665714285714266,26.062261904761893,250.90952380952368,5.235595238095235,7.499047619047615,116.39404761904756
Koonimedu,2023-03-03,51.78999999999997,30.576904761904743,255.3615079365078,4.719166666666664,9.846904761904755,112.42619047619041
Koonimedu,2023-03-04,50.22797619047616,30.21071428571427,267.7547619047618,5.180476190476187,4.774404761904759,108.47380952380946
Koonimedu,2023-03-05,46.86952380952378,27.881309523809506,247.82023809523795,5.512142857142854,4.885238095238092,98.54761904761898
Koonimedu,2023-03-06,36.472261904761886,20.89130952380951,215.7880952380951,2.5180952380952366,3.0538095238095218,102.68333333333328
Koonimedu,2023-03-07,40.92892857142855,23.728928571428558,219.09880952380942,1.7378571428571419,2.3197619047619034,99.49642857142851
Koonimedu,2023-03-08,35.89642857142855,20.816547619047608,243.50357142857126,2.3938095238095225,2.1663095238095225,92.44642857142851
Koonimedu,2023-03-09,43.23392857142855,25.717142857142843,228.72380952380936,2.9530952380952367,3.6054761904761885,94.61309523809518
Koonimedu,2023-03-10,44.96035714285711,26.672499999999985,192.33928571428558,2.927857142857141,4.606785714285712,98.65595238095233
Koonimedu,2023-03-11,48.71773809523807,29.642499999999984,218.18452380952365,2.6311904761904747,2.6710714285714268,98.01428571428566
Koonimedu,2023-03-12,45.49249999999998,27.47785714285713,269.3369047619046,3.54940476190476,3.6728571428571404,97.58690476190469
Koonimedu,2023-03-13,48.582499999999975,28.406428571428552,317.1749999999998,3.381309523809522,3.8572619047619026,113.91309523809518
Koonimedu,2023-03-14,42.79416666666665,24.118809523809507,308.7928571428569,1.7823809523809515,2.334047619047618,116.44047619047613
Koonimedu,2023-03-15,45.98690476190473,27.59916666666665,307.4761904761903,1.2941666666666658,1.4214285714285706,90.88571428571423
Koonimedu,2023-03-16,34.61166666666664,21.170595238095228,233.31428571428557,0.5690476190476187,0.36559523809523786,67.7880952380952
Koonimedu,2023-03-17,29.445833333333315,17.978571428571417,229.97619047619034,1.159761904761904,0.9065476190476184,75.09404761904757
Koonimedu,2023-03-18,27.0665476190476,15.698214285714277,195.51309523809513,1.695595238095237,1.1971428571428564,69.91071428571425
Koonimedu,2023-03-19,28.57511904761903,16.992380952380945,206.7035714285713,6.2896031746031715,9.122142857142851,73.91190476190472
Koonimedu,2023-03-20,25.071071428571415,16.160833333333326,245.58095238095223,7.45396825396825,11.272142857142851,92.01071428571423
Koonimedu,2023-03-21,28.750119047619034,17.65607142857142,245.04047619047606,4.5866269841269816,6.421706349206346,85.50952380952377
Koonimedu,2023-03-22,29.82809523809522,18.99249999999999,224.23571428571415,3.1552380952380936,7.93773809523809,97.1869047619047
Koonimedu,2023-03-23,24.753571428571416,14.756904761904755,191.83214285714277,4.780476190476188,4.279404761904759,71.70238095238092
Koonimedu,2023-03-24,42.5938095238095,26.71273809523808,250.4595238095237,4.688928571428569,8.587301587301583,106.15317460317453
Koonimedu,2023-03-25,27.134166666666655,16.436785714285705,185.96785714285704,2.705119047619046,3.8911904761904736,71.20119047619043
Koonimedu,2023-03-26,19.710952380952367,11.69714285714285,144.40476190476184,2.27392857142857,0.9688095238095231,38.11428571428569
Koonimedu,2023-03-27,26.297738095238078,15.520238095238085,152.97738095238086,5.45190476190476,7.633134920634917,51.579761904761874
Koonimedu,2023-03-28,26.876547619047603,15.139999999999992,134.92976190476182,1.6164285714285704,2.1052380952380942,56.89642857142854
Koonimedu,2023-03-29,27.03380952380951,15.093333333333325,126.44523809523803,1.0144047619047611,0.8709523809523804,64.10714285714282
Koonimedu,2023-03-30,18.711547619047607,10.441071428571423,98.23095238095232,0.967619047619047,0.7105952380952374,55.704761904761874
Koonimedu,2023-03-31,24.55440476190475,14.441190476190469,137.25952380952373,3.336984126984125,5.479761904761902,62.6428571428571
Koonimedu,2023-04-01,21.002023809523795,12.07511904761904,123.90238095238088,2.232142857142856,2.484999999999998,43.05119047619045
Koonimedu,2023-04-02,35.493452380952355,21.438571428571418,215.67142857142846,3.7905952380952357,4.551309523809521,104.99285714285708
Koonimedu,2023-04-03,24.681547619047606,14.714166666666658,168.99761904761894,2.1511904761904748,3.0241666666666647,82.23690476190471
Koonimedu,2023-04-04,28.12761904761903,16.98154761904761,171.31547619047606,4.142023809523807,6.9946428571428525,81.06547619047613
Koonimedu,2023-04-05,19.952023809523798,11.674285714285707,146.21904761904753,2.415833333333332,3.3396428571428554,60.8130952380952
Koonimedu,2023-04-06,16.502857142857135,9.30369047619047,133.22976190476183,1.253809523809523,1.3139285714285707,55.26071428571425
Koonimedu,2023-04-07,13.866309523809514,7.447023809523805,119.3214285714285,1.2985714285714278,0.7241666666666662,45.22261904761902
Koonimedu,2023-04-08,19.118571428571418,10.221309523809518,113.9571428571428,1.2309523809523801,0.7633333333333329,61.19404761904758
Koonimedu,2023-04-09,27.479523809523794,15.699642857142848,136.9809523809523,1.394404761904761,1.0014285714285707,70.37142857142852
Koonimedu,2023-04-10,34.147380952380935,20.08845238095237,147.9511904761904,1.8788095238095226,1.1654761904761897,66.24999999999996
Koonimedu,2023-04-11,28.717380952380935,17.30297619047618,154.90952380952373,2.202023809523808,1.3598809523809514,63.26785714285711
Koonimedu,2023-04-12,26.9592857142857,16.859166666666656,177.59761904761896,4.444999999999998,2.1835714285714274,55.96428571428569
Koonimedu,2023-04-13,27.41559523809522,17.203809523809515,206.00119047619035,6.041190476190472,7.802738095238091,65.12857142857139
Koonimedu,2023-04-14,30.03976190476189,18.577380952380942,190.3892857142856,4.668809523809521,4.376785714285711,78.07380952380947
Koonimedu,2023-04-15,40.77976190476188,25.535476190476174,250.4285714285713,5.76865079365079,8.291309523809518,99.34047619047612
Koonimedu,2023-04-16,50.26869047619044,31.922261904761886,275.08452380952366,4.786904761904759,10.913571428571423,117.24206349206342
Koonimedu,2023-04-17,46.00404761904759,28.765714285714267,267.00952380952367,3.521309523809522,8.413293650793646,118.8261904761904
Koonimedu,2023-04-18,36.72452380952379,22.64726190476189,207.167857142857,4.07285714285714,4.914642857142854,83.62857142857138
Koonimedu,2023-04-19,31.009523809523795,18.648333333333323,215.81071428571417,5.11535714285714,7.658928571428567,91.27380952380946
Koonimedu,2023-04-20,41.70690476190474,25.532261904761892,255.4440476190475,7.790357142857139,11.64023809523809,101.23095238095232
Koonimedu,2023-04-21,35.93690476190474,21.441071428571416,230.64047619047605,6.740714285714282,11.191706349206342,91.5023809523809
Koonimedu,2023-04-22,28.024404761904748,16.666309523809513,212.58095238095225,4.855595238095235,8.936071428571424,74.64999999999996
Koonimedu,2023-04-23,29.47999999999998,17.640238095238086,237.14880952380938,2.5764285714285697,5.607142857142854,89.3523809523809
Koonimedu,2023-04-24,25.27988095238094,14.87999999999999,190.78690476190465,2.467976190476189,5.14380952380952,64.63690476190472
Koonimedu,2023-04-25,26.814642857142843,15.738571428571419,157.470238095238,0.9349999999999995,0.44023809523809493,51.079761904761874
Koonimedu,2023-04-26,41.74595238095235,24.354523809523798,200.11071428571415,2.0930952380952372,1.5284523809523802,75.70119047619043
Koonimedu,2023-04-27,37.192142857142834,21.675119047619035,199.91666666666654,1.2288095238095231,0.8173809523809519,62.67380952380949
Koonimedu,2023-04-28,22.690714285714275,13.734285714285706,175.4845238095237,1.0554761904761898,0.627380952380952,45.37499999999997
Koonimedu,2023-04-29,21.817619047619036,13.274999999999991,180.92738095238084,0.8988095238095233,0.40321428571428547,53.798809523809496
Koonimedu,2023-04-30,15.009999999999991,9.019642857142852,154.91547619047608,3.449999999999998,1.8802380952380942,54.59523809523807
Koonimedu,2023-05-01,15.076071428571419,9.266428571428566,138.93809523809514,2.705357142857141,4.696904761904759,58.192857142857115
Koonimedu,2023-05-02,13.558690476190469,8.566071428571425,164.45357142857134,4.714206349206346,3.508531746031744,53.87261904761902
Koonimedu,2023-05-03,26.493809523809507,17.85499999999999,232.85952380952367,9.130833333333328,12.739325396825388,73.37023809523805
Koonimedu,2023-05-04,26.940595238095224,17.6895238095238,200.96309523809512,5.109603174603172,10.984603174603167,76.62380952380948
Koonimedu,2023-05-05,63.2358333333333,42.48249999999998,317.13333333333316,7.3339682539682505,16.226984126984117,84.08571428571425
Koonimedu,2023-05-06,57.437261904761876,38.504087301587276,291.99880952380937,7.550793650793646,14.736031746031736,98.81904761904757
Koonimedu,2023-05-07,58.89678571428568,41.002142857142836,307.18333333333317,8.651428571428566,18.419007936507924,76.49285714285709
Koonimedu,2023-05-08,56.05154761904759,37.09591269841268,291.51904761904746,7.256031746031741,15.601468253968244,119.44523809523803
Koonimedu,2023-05-09,57.181785714285674,37.88857142857141,256.9761904761903,6.1706746031746,14.075674603174596,112.83571428571422
Koonimedu,2023-05-10,62.116785714285676,40.966706349206326,276.9345238095236,7.489722222222217,15.74499999999999,114.50357142857136
Koonimedu,2023-05-11,59.58825396825393,40.881190476190454,325.9571428571427,7.895238095238091,16.43563492063491,96.78928571428565
Koonimedu,2023-05-12,40.77877655135263,26.556886367294368,236.95931552777415,9.691500041552391,17.61146740581305,75.41560395615754
Koonimedu,2023-05-13,54.85670634920632,35.94182539682537,316.6702380952379,8.921626984126979,16.50642857142856,70.25952380952377
Koonimedu,2023-05-14,47.7522222222222,31.494404761904747,269.4190476190475,10.82539682539682,18.97456349206348,77.99007936507932
Koonimedu,2023-05-15,45.04369047619045,29.59575396825395,257.53928571428554,9.874166666666662,17.839484126984114,84.55476190476186
Koonimedu,2023-05-16,44.13543650793648,28.37226190476189,262.20357142857125,9.360198412698407,15.025555555555547,91.21944444444439
Koonimedu,2023-05-17,41.31619047619045,25.44190476190475,212.95476190476177,6.937857142857138,10.621428571428565,104.84999999999995
Koonimedu,2023-05-18,35.35785714285712,21.17630952380951,181.83333333333323,7.849166666666662,11.490317460317454,83.18452380952375
Koonimedu,2023-05-19,41.052619047619025,25.460992063492046,179.11785714285702,8.060198412698407,14.5779365079365,88.39246031746028
Koonimedu,2023-05-20,40.147976190476165,25.1317857142857,214.04404761904752,8.78460317460317,12.462777777777768,95.59880952380946
Koonimedu,2023-05-21,34.728095238095214,20.851190476190464,187.7749999999999,7.667698412698408,14.517976190476183,92.72499999999995
Koonimedu,2023-05-22,33.412619047619025,20.311071428571417,178.77619047619035,7.900198412698408,12.689325396825389,85.83571428571423
Koonimedu,2023-05-23,29.885952380952364,18.73357142857142,180.29761904761892,8.577777777777772,13.459126984126977,79.10119047619044
Koonimedu,2023-05-24,32.02059523809522,20.197499999999987,184.29166666666654,9.622063492063488,13.462857142857134,76.37499999999996
Koonimedu,2023-05-25,42.36436507936506,27.802857142857125,261.7392857142856,9.669484126984122,13.68936507936507,91.17936507936503
Koonimedu,2023-05-26,60.82999999999996,40.50273809523807,309.2571428571427,7.1045634920634875,17.40388888888888,85.85119047619042
Koonimedu,2023-05-27,49.56416666666664,33.09321428571427,292.05833333333317,10.560595238095232,19.94249999999999,85.64563492063486
Koonimedu,2023-05-28,54.30861111111108,36.37567460317458,291.3607142857141,8.845833333333328,17.56559523809523,86.38095238095234
Koonimedu,2023-05-29,48.374642857142824,30.136785714285697,237.15476190476178,8.89837301587301,12.142896825396818,98.26031746031741
Koonimedu,2023-05-30,36.319880952380935,21.741071428571416,187.96666666666655,6.809642857142854,11.75198412698412,75.94404761904757
Koonimedu,2023-05-31,49.357857142857114,31.05714285714284,216.74285714285702,8.030912698412694,15.2445238095238,91.71309523809519
Koonimedu,2023-06-01,46.76293650793648,30.699999999999985,251.57857142857128,8.205317460317454,13.027182539682533,96.75317460317456
Koonimedu,2023-06-02,56.78325396825394,37.67527777777776,282.1976190476189,9.504880952380947,18.833333333333325,97.11904761904755
Koonimedu,2023-06-03,47.43928571428569,31.240515873015855,263.9785714285713,10.332103174603168,17.570595238095226,78.94484126984123
Koonimedu,2023-06-04,53.13444444444442,34.888809523809506,298.8821428571427,10.5363492063492,19.611150793650783,87.97301587301581
Koonimedu,2023-06-05,55.32321428571425,36.59499999999998,276.8488095238094,7.766428571428566,18.10623015873015,86.46388888888885
Koonimedu,2023-06-06,44.612023809523784,28.79575396825395,254.08452380952363,10.580952380952374,16.24249999999999,83.41388888888885
Koonimedu,2023-06-07,49.900952380952354,32.82964285714284,253.492857142857,8.827103174603169,15.830674603174593,78.74999999999996
Koonimedu,2023-06-08,38.44365079365077,25.318690476190458,215.71309523809512,10.94055555555555,19.082896825396812,68.29642857142854
Koonimedu,2023-06-09,42.315396825396796,27.927936507936494,206.81785714285704,10.790992063492057,18.112261904761894,75.39166666666662
Koonimedu,2023-06-10,37.05761904761903,24.8742857142857,214.04047619047606,9.319246031746028,16.229682539682532,69.14166666666662
Koonimedu,2023-06-11,39.695198412698396,26.22071428571427,227.87976190476175,11.423293650793644,17.063531746031735,69.69523809523805
Koonimedu,2023-06-12,39.57523809523807,25.69535714285713,213.41666666666654,10.41071428571428,16.47686507936507,67.76904761904758
Koonimedu,2023-06-13,44.24757936507934,28.690555555555537,211.69285714285704,10.125555555555549,15.115992063492053,72.9583333333333
Koonimedu,2023-06-14,49.27753968253965,30.931428571428555,200.12738095238083,9.518809523809518,18.82873015873015,89.09999999999995
Koonimedu,2023-06-15,41.7035714285714,24.86103174603173,195.67738095238084,10.40944444444444,16.54238095238094,77.90833333333329
Koonimedu,2023-06-16,40.15202380952379,25.605753968253953,215.39404761904748,10.196746031746025,17.23968253968253,88.58928571428567
Koonimedu,2023-06-17,40.817857142857115,24.561587301587284,202.03333333333322,10.603809523809517,17.408373015873007,48.32499999999997
Koonimedu,2023-06-18,36.194166666666646,22.824523809523797,216.8797619047618,12.16432539682539,18.204722222222212,39.19999999999998
Koonimedu,2023-06-19,29.71249999999998,19.43380952380951,194.15119047619035,8.64115079365079,14.669166666666657,59.895238095238064
Koonimedu,2023-06-20,45.37571428571426,30.37761904761903,258.42261904761887,6.672182539682535,16.19313492063491,49.37261904761902
Koonimedu,2023-06-21,52.41190476190473,33.932857142857124,255.61547619047602,7.573293650793647,15.915436507936498,68.28214285714282
Koonimedu,2023-06-22,59.914603174603144,38.87190476190474,279.9345238095237,8.725476190476185,17.955595238095228,80.24047619047614
Koonimedu,2023-06-23,46.98833333333331,29.980436507936492,233.78571428571414,10.66603174603174,18.565873015873006,68.51428571428568
Koonimedu,2023-06-24,49.422619047619015,30.827420634920617,233.84999999999988,9.371626984126978,16.075873015873004,55.369047619047585
Koonimedu,2023-06-25,43.825833333333314,25.66238095238094,201.18095238095225,11.100753968253962,17.1845238095238,75.21309523809519
Koonimedu,2023-06-26,37.85642857142855,24.074999999999985,212.00238095238083,10.543253968253962,15.704603174603164,60.94404761904758
Koonimedu,2023-06-27,34.16773809523807,21.82285714285713,233.49047619047607,10.854444444444438,14.123412698412691,64.08214285714281
Koonimedu,2023-06-28,21.019166666666653,13.133928571428562,194.4880952380951,6.737023809523805,10.037380952380946,84.38809523809519
Koonimedu,2023-06-29,25.6442857142857,16.14749999999999,214.78333333333322,7.237619047619044,10.166071428571422,89.34999999999995
Koonimedu,2023-06-30,28.141904761904744,15.9145238095238,205.07619047619036,6.687142857142853,8.918333333333328,88.25952380952377
Koonimedu,2023-07-01,30.53511904761903,16.548452380952373,237.96428571428558,8.02710317460317,7.217380952380949,72.76904761904758
Koonimedu,2023-07-02,39.6838095238095,19.93595238095237,247.8964285714284,10.125833333333327,10.168452380952376,66.42499999999997
Koonimedu,2023-07-03,25.818928571428557,15.920119047619039,239.47499999999988,10.996309523809517,11.111904761904755,56.07499999999997
Koonimedu,2023-07-04,11.04059523809523,7.4635714285714245,178.97261904761896,8.239880952380949,10.716904761904756,53.44523809523807
Koonimedu,2023-07-05,13.83309523809523,9.492261904761898,176.6154761904761,8.329404761904756,11.142023809523801,53.342857142857106
Koonimedu,2023-07-06,15.707738095238087,10.587499999999993,206.67499999999987,10.08369047619047,11.52321428571428,55.416666666666636
Koonimedu,2023-07-07,15.819047619047609,10.525952380952376,188.78214285714273,10.187380952380947,13.158214285714278,51.172619047619015
Koonimedu,2023-07-08,17.952261904761894,12.112738095238088,211.4999999999999,8.064047619047615,9.094166666666661,68.69999999999996
Koonimedu,2023-07-09,27.821904761904747,16.53857142857142,214.11666666666656,7.623333333333329,11.898333333333326,93.42738095238089
Koonimedu,2023-07-10,30.48321428571427,17.98809523809523,232.89404761904748,8.586071428571424,12.123571428571422,72.69642857142853
Koonimedu,2023-07-11,33.686547619047595,17.875119047619037,238.36904761904748,10.458452380952375,13.290238095238088,67.85595238095235
Koonimedu,2023-07-12,37.8865476190476,19.73488095238094,238.92499999999987,8.798809523809519,12.45011904761904,87.65595238095233
Koonimedu,2023-07-13,30.04261904761903,17.358095238095228,213.73214285714275,9.355833333333328,12.514642857142851,75.72619047619044
Koonimedu,2023-07-14,25.302976190476176,15.93797619047618,211.40119047619035,7.9441666666666615,11.311071428571422,81.75476190476185
Koonimedu,2023-07-15,28.907738095238077,17.036309523809514,239.45595238095225,8.961904761904757,8.675952380952376,81.8369047619047
Koonimedu,2023-07-16,35.39547619047617,19.078333333333322,234.3321428571427,9.062023809523804,11.232857142857135,77.9178571428571
Koonimedu,2023-07-17,35.98773809523808,18.6317857142857,229.72499999999988,7.589404761904757,9.127380952380948,83.15952380952376
Koonimedu,2023-07-18,26.20476190476189,13.512023809523802,198.9654761904761,7.618095238095234,8.567142857142853,64.59999999999997
Koonimedu,2023-07-19,18.05035714285713,9.348095238095233,153.18690476190469,6.067380952380948,7.0296428571428535,61.1285714285714
Koonimedu,2023-07-20,20.105833333333322,9.244999999999996,152.62380952380943,5.645476190476187,5.6684523809523775,55.49999999999997
